Time,discription,T1_comp_in,T2_comp_out,T3_cond_in,T4_cond_out,T5_exv_in,T6_exv_out,T7_evap_out,T10_ballvalve_in,T11_ballvalve_out,T12_HGB_out,T13_after_bypass,T14_after_sightglass,T15_ballvalve2_in,T16_comp_shell_top,T17_comp_shell_bottom,Free,T20_evap_in,T21_evap_in,T22_evap_in,T23_evap_in,T24_evap_in,T25_evap_in,Free,T40_evap_air_in,T41_evap_air_in,T42_evap_air_in,T43_evap_air_in,T44_evap_air_in,T45_evap_air_in,T46_evap_air_in,T47_evap_air_in,T48_evap_air_in,T_average_evap_air_in,T27_evap_out,T28_evap_out,T29_evap_out,T30_evap_out,T31_evap_out,T32_evap_out,Free,T50_evap_air_out,T51_evap_air_out,T52_evap_air_out,T53_evap_air_out,T54_evap_air_out,T55_evap_air_out,T56_evap_air_out,T57_evap_air_out,T58_evap_air_out,T_average_evap_air_out,T60_cond_air_in,T61_cond_air_in,T62_cond_air_in,T63_cond_air_in,T64_cond_air_in,T65_cond_air_in,T66_cond_air_in,T67_cond_air_in,T68_cond_air_in,T_average_cond_air_in,Free,Free,Free,Free,Free,Free,Free,T64_cond_air_out,T65_cond_air_out,T66_cond_air_out,T67_cond_air_out,T68_cond_air_out,T69_cond_air_out,T70_cond_air_out,T71_cond_air_out,T72_cond_air_out,T_average_cond_air_out,Free,Free,Free,Free,Free,T80_evap_new_grid,T81_evap_new_grid,T82_evap_new_grid,T83_evap_new_grid,T84_evap_new_grid,T85_evap_new_grid,T86_evap_new_grid,T87_evap_new_grid,T88_evap_new_grid,T89_evap_new_grid,T90_evap_new_grid,T91_evap_new_grid,T92_evap_new_grid,T93_evap_new_grid,T94_evap_new_grid,T95_evap_new_grid,T96_evap_new_grid,T97_evap_new_grid,T_average_evap_new_grid,Air_pressure_out,PT_total_power,Free,Free,Free,Free,Free,Free,T_dp_chilled_mirror_out,Free,m_R,T_dp_chilled_mirror_in,PT_fan_evap,PT_fan_cond,Free,Free,VLN_avg,VLL_avg,kWH,AMP_avg,WL2-N,WL3-N,Hzsys,PFSYS,PT_comp_power,AL1,AL2,AL,WL1-N,N/A,N/A,N/A,N/A ,N/A,P1_comp_in,P2_comp_out,P3_cond_out,P4_MM_out,P5_exv_in,P6_exv_out,P7_evap_in,P8_evap_out,Q_nozzle_apx,T_nozzle_in,P_atm,P_nozzle_in ,P_nozzle_out,dP_nozzle,T_room_1155,RH_room_1155,T_room_1151,RH_room_1151
[dd.mm.yyyy HH:MM:SS],[-],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[-],[C],[C],[C],[C],[C],[C],[-],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[-],[C],[C],[C],[C],[C] ,[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[-],[-],[-],[-],[-],[-],[-],[C],[C],[C],[C],[C] ,[C] ,[C],[C],[C],[C],[-],[-],[-],[-],[-],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[inH2O],[kW],[-],[-],[-],[-],[-],[-],[C],[-],[g/s],[C],[kW],[kW],[-],[-],[V],[V],[KW-h],[A],[V],[V],[Hz],[-],[kW],[A],[A],[A],[V],[-],[-],[-],[-],[-],[kPa],[kPa],[kPa],[kPa],[kPa],[kPa],[kPa],[kPa],[cfm],[C],[kPa],[kPa],[kPa],[kPa],[C],[-],[C],[-]
04.01.2016 13:36:02,,18.134963,85.22346,83.218406,40.28593,40.976297,12.825742,14.037449,69.701469,52.891397,46.830399,46.04657,40.787747,45.127251,80.341817,46.901696,0,12.05577,11.812669,13.57229,12.492117,10.937587,11.270543,0,28.227404,28.316045,28.445765,28.458323,28.524164,28.365567,28.391582,28.246066,28.518961,28.388209,22.221238,23.056461,22.194722,21.255235,20.078047,15.90904,33.36545,16.546904,16.928318,16.644446,16.216321,16.09371,16.29884,16.293581,16.338012,17.031081,16.420017,33.405829,33.105991,32.422948,33.403507,33.198202,32.734396,33.36545,33.361341,33.121539,33.124356,0,0,0,0,0,0,0,44.809523,40.388251,43.39663,43.437754,42.87024,39.368013,42.647847,39.998382,42.033855,42.105611,0,0,0,0,0,15.917798,16.222174,15.479947,16.069271,16.474788,15.890947,15.027393,15.615331,15.143046,14.965113,15.157933,14.915541,13.780383,13.896352,13.96342,12.458563,12.815243,12.996627,14.821659,1.090064,7.661686,0,0,0,0,0,0,11.514974,0,120.780489,14.98527,0.773291,1.03599,0,0,120.1,207.7,88.71,18.275,7.816,7.521,59.99,0.88,5.85,18.65,18.525,17.65,8.066,0,0,0,0,0,456.08,2057.56,1983.07,1974.29,1952.67,700.45,490.21,461.94,1685.788329,18.677603,101.320749,101.320749,0.040435,0.240146,26.769648,0.514279,35.038588,0.393466
04.01.2016 13:36:06,,18.231573,85.497673,83.42009,40.659013,40.886561,12.902587,14.072667,69.716656,52.890202,46.838813,46.064416,40.791614,45.152371,80.359809,46.927384,0,12.038574,11.79984,13.553846,12.494221,10.936595,11.252241,0,28.234323,28.367461,28.47457,28.507221,28.54615,28.318657,28.326731,28.227325,28.487666,28.387789,22.218603,23.059415,22.20778,21.271373,20.102335,15.939226,33.804258,16.526124,16.923133,16.645786,16.25339,16.102124,16.294921,16.314689,16.376709,17.019191,16.42961,34.075354,33.506125,32.594483,33.812474,33.586337,32.632743,33.804258,33.542391,32.678152,33.359146,0,0,0,0,0,0,0,44.98274,40.595274,43.550359,43.600694,43.029349,39.536622,42.708379,40.09618,42.074188,42.241531,0,0,0,0,0,15.867147,16.007381,15.38989,16.071051,16.451726,15.953684,15.034985,15.605136,15.110515,14.939295,15.156991,14.919503,13.795437,13.896137,13.970656,12.385542,12.760348,13.010143,14.795865,1.038359,7.673362,0,0,0,0,0,0,11.513204,0,121.105823,14.984909,0.769693,1.045166,0,0,120.1,207.7,88.74,18.275,7.827,7.524,59.99,0.88,5.85475,18.65,18.525,17.65,8.068,0,0,0,0,0,456.19,2057.38,1982.99,1974.56,1952.72,699.64,490.42,461.75,1687.406121,18.67912,101.320749,101.320749,0.039553,0.2406,26.715491,0.513131,35.039309,0.393488
04.01.2016 13:36:10,,18.313143,85.511683,83.500441,40.892692,40.728683,12.845965,14.095066,69.739015,52.88322,46.838311,46.057561,40.770521,45.160206,80.379083,46.92557,0,12.034108,11.802658,13.542113,12.493943,10.946524,11.255425,0,28.233331,28.343862,28.49708,28.543364,28.53565,28.377234,28.34135,28.226513,28.49116,28.398838,22.218812,23.059444,22.223682,21.275915,20.115195,15.944335,33.764509,16.542652,16.900505,16.624965,16.244714,16.126277,16.30964,16.335936,16.366946,17.007077,16.431454,34.135612,33.389899,32.333331,34.108113,33.410625,32.426674,33.764509,33.2273,32.528055,33.258235,0,0,0,0,0,0,0,44.915823,40.508591,43.649973,43.652631,43.125989,39.56721,42.754677,40.09459,42.079698,42.26102,0,0,0,0,0,15.859055,16.051533,15.35838,16.044821,16.421516,15.97734,14.982765,15.645675,15.129468,14.922117,15.142903,14.886889,13.840953,13.893483,13.973455,12.379425,12.770547,12.974679,14.791945,1.043601,7.684512,0,0,0,0,0,0,11.517056,0,121.073696,15.035624,0.770588,1.037019,0,0,120,207.6,88.76,18.3,7.835,7.53,59.98,0.88,5.8605,18.65,18.525,17.65,8.07,0,0,0,0,0,456.1,2057.46,1982.89,1974.31,1951.09,698.71,490.88,461.88,1686.337031,18.684678,101.320749,101.320749,0.040362,0.2403,26.773434,0.511986,35.038768,0.393506
04.01.2016 13:36:14,,18.347321,85.617578,83.596466,40.834572,40.633127,12.858258,14.050219,69.76005,52.88914,46.839707,46.066188,40.734524,45.155243,80.408368,46.922374,0,12.023288,11.794385,13.52349,12.489134,10.948998,11.262454,0,28.213158,28.306285,28.502027,28.411427,28.483728,28.301441,28.329252,28.210825,28.468838,28.358553,22.228081,23.070509,22.240167,21.302523,20.144903,15.958011,33.655233,16.534744,16.9071,16.648785,16.278698,16.144848,16.297015,16.346161,16.349969,17.020739,16.438415,33.962973,33.001274,32.439946,33.797771,33.12709,32.568324,33.655233,33.126375,32.555451,33.13716,0,0,0,0,0,0,0,44.952308,40.468097,43.477,43.614539,43.167487,39.476726,42.761605,40.134941,42.083613,42.237368,0,0,0,0,0,15.864252,15.920312,15.345428,16.081035,16.386454,15.958409,14.960548,15.537997,15.120145,14.90571,15.105439,14.863036,13.825256,13.891237,13.930315,12.319838,12.804765,13.010892,14.768393,1.030675,7.674976,0,0,0,0,0,0,11.515925,0,121.121264,15.028461,0.772994,1.046907,0,0,120,207.7,88.79,18.25,7.81,7.511,59.99,0.88,5.84475,18.625,18.5,17.6,8.053,0,0,0,0,0,456.05,2052.26,1977.89,1969.8,1948.61,698.87,490.55,461.74,1680.401324,18.673176,101.320749,101.320749,0.039041,0.238619,26.645484,0.51077,35.098482,0.393471
04.01.2016 13:36:18,,18.382488,85.634837,83.609488,40.907085,40.673568,12.826261,13.99677,69.773388,52.888633,46.827602,46.068303,40.691501,45.155387,80.431332,46.912458,0,12.022267,11.79901,13.506652,12.495939,10.942873,11.268721,0,28.147012,28.344215,28.468011,28.479134,28.503712,28.421006,28.375435,28.215382,28.511785,28.385077,22.216745,23.059361,22.229913,21.297316,20.134088,15.9633,33.816196,16.54964,16.89444,16.633222,16.246444,16.138165,16.262948,16.318624,16.342743,16.96549,16.423278,33.833877,33.121935,32.301389,33.945321,33.178406,32.500052,33.816196,33.612032,32.890487,33.244411,0,0,0,0,0,0,0,44.915424,40.541945,43.543588,43.642662,43.073286,39.486271,42.756583,40.234574,42.122237,42.257397,0,0,0,0,0,15.836134,15.876956,15.343253,15.997052,16.371044,15.936099,14.929865,15.510597,15.090737,14.897542,15.09582,14.851236,13.784542,13.856887,14.005381,12.329307,12.800887,12.997918,14.750625,1.078706,7.668859,0,0,0,0,0,0,11.514696,0,120.980462,15.016987,0.776076,1.039489,0,0,119.9,207.5,88.82,18.25,7.806,7.513,59.98,0.88,5.84225,18.625,18.5,17.625,8.043,0,0,0,0,0,456.4,2050.28,1975.8,1967.24,1944.19,697.89,490.77,462.27,1690.428352,18.672123,101.320749,101.320749,0.042235,0.241492,26.640058,0.509591,35.095777,0.39347
04.01.2016 13:36:22,,18.394688,85.539751,83.548244,41.048164,40.748973,12.832508,13.955246,69.791536,52.88574,46.839329,46.067124,40.686988,45.155303,80.471151,46.91806,0,12.01957,11.787935,13.477957,12.491605,10.951109,11.260556,0,28.142918,28.277322,28.382645,28.404354,28.535679,28.440237,28.410096,28.251662,28.53837,28.37592,22.224472,23.057169,22.208598,21.292051,20.140383,15.970708,33.566589,16.496303,16.873748,16.62594,16.258203,16.114556,16.293568,16.318776,16.343077,16.954404,16.415521,33.990076,32.852881,32.134283,33.937751,32.971743,32.165045,33.566589,33.179409,32.525909,33.035965,0,0,0,0,0,0,0,44.843454,40.452322,43.452932,43.683871,43.104052,39.599971,42.73504,40.210679,42.089506,42.241314,0,0,0,0,0,15.93754,15.868963,15.34887,16.003392,16.342563,15.952597,14.928765,15.497157,15.069484,14.918596,15.065127,14.861577,13.783441,13.898683,13.971748,12.351869,12.907599,13.016388,14.762464,1.076005,7.647131,0,0,0,0,0,0,11.512434,0,120.625231,15.067226,0.772271,1.038627,0,0,119.8,207.3,88.84,18.2,7.774,7.475,60.01,0.88,5.81625,18.55,18.425,17.575,8.006,0,0,0,0,0,456.44,2041.53,1969.14,1962.72,1942.49,698.14,491.28,462.03,1684.896734,18.671287,101.320749,101.320749,0.038086,0.239919,26.431856,0.50723,35.086352,0.393424
04.01.2016 13:36:26,,18.382177,85.428626,83.469689,40.777537,40.781079,12.806702,13.867223,69.784421,52.894396,46.8424,46.069104,40.693196,45.158823,80.48576,46.91129,0,12.029053,11.801427,13.460335,12.495989,10.94839,11.269864,0,28.24127,28.379072,28.465728,28.482233,28.55148,28.433434,28.365077,28.267109,28.494791,28.40891,22.212856,23.035648,22.194096,21.269954,20.113204,15.969911,33.637275,16.477556,16.847393,16.634933,16.204629,16.110675,16.279713,16.301476,16.28461,16.874764,16.392623,33.504723,33.143436,32.613461,33.749629,33.349286,32.659407,33.637275,33.390559,33.03317,33.231216,0,0,0,0,0,0,0,44.86786,40.489247,43.537982,43.538336,42.980263,39.604565,42.695994,40.19217,42.075459,42.220208,0,0,0,0,0,15.996896,15.802412,15.346182,15.997077,16.341872,15.922698,14.956764,15.52387,15.071153,14.902833,15.033751,14.859069,13.765479,13.856367,13.958697,12.345351,12.706154,13.030183,14.745378,1.071194,7.654383,0,0,0,0,0,0,11.507762,0,120.7064,15.10309,0.771914,1.036447,0,0,119.8,207.3,88.87,18.275,7.81,7.515,59.98,0.88,5.84475,18.65,18.525,17.65,8.058,0,0,0,0,0,456.59,2053,1978.28,1970.94,1950.14,699,491.34,462.33,1685.184604,18.689244,101.320749,101.320749,0.040033,0.240013,26.44056,0.508446,35.097547,0.393477
04.01.2016 13:36:30,,18.351533,85.558486,83.56336,41.011857,40.866699,12.897014,13.905353,69.817494,52.894363,46.84696,46.0763,40.720614,45.173272,80.497656,46.924378,0,12.036049,11.815163,13.44441,12.5028,10.955758,11.269941,0,28.214968,28.35995,28.484641,28.476747,28.531643,28.419875,28.36605,28.248882,28.496302,28.399895,22.220082,23.048276,22.192123,21.268701,20.114118,15.984797,33.680201,16.436587,16.89145,16.606299,16.225497,16.062981,16.227129,16.276822,16.297316,16.9538,16.37801,33.948111,33.314321,32.396097,34.021508,33.743433,32.486038,33.680201,33.733788,33.103997,33.380833,0,0,0,0,0,0,0,44.940918,40.388443,43.669774,43.643191,43.106615,39.669563,42.787083,40.301915,42.127735,42.292804,0,0,0,0,0,15.999606,15.818187,15.33038,16.072891,16.326266,15.925591,14.921526,15.503533,15.022302,14.867775,15.003237,14.833271,13.708569,13.755653,13.967592,12.339697,12.721006,13.007921,14.729167,1.033838,7.664941,0,0,0,0,0,0,11.507713,0,120.949942,15.094108,0.776451,1.036559,0,0,119.8,207.3,88.89,18.3,7.831,7.534,60.01,0.88,5.861,18.7,18.55,17.675,8.076,0,0,0,0,0,456.76,2058.87,1984.36,1975.1,1953.22,699.06,491.21,462.34,1689.954368,18.686288,101.320749,101.320749,0.038473,0.241371,26.595785,0.508756,35.086106,0.394665
04.01.2016 13:36:34,,18.331752,85.661584,83.629781,41.37848,40.858886,12.902105,13.890766,69.820992,52.893001,46.848644,46.078862,40.718554,45.161356,80.498828,46.911191,0,12.032811,11.812653,13.410991,12.496651,10.955433,11.267794,0,28.195268,28.358374,28.445569,28.480015,28.554645,28.455975,28.400537,28.278887,28.511769,28.409004,22.228808,23.050146,22.179383,21.24891,20.090692,15.975795,34.076769,16.432484,16.863242,16.597483,16.199629,16.025136,16.250412,16.276346,16.278522,16.896956,16.365407,34.063555,32.885676,32.289602,34.077483,33.744409,32.595006,34.076769,33.839787,33.273664,33.427328,0,0,0,0,0,0,0,44.999982,40.822172,43.638513,43.748921,43.181541,39.75002,42.848195,40.330984,42.173441,42.388197,0,0,0,0,0,15.911321,15.769623,15.318462,16.004929,16.318348,15.888824,14.873648,15.314287,15.006567,14.844048,15.015645,14.830609,13.705359,13.754988,13.922034,12.324469,12.736036,12.990931,14.696118,1.037142,7.679918,0,0,0,0,0,0,11.506123,0,120.98892,15.027232,0.77379,1.036424,0,0,119.8,207.4,88.92,18.3,7.827,7.536,59.99,0.88,5.859,18.7,18.55,17.675,8.07,0,0,0,0,0,457.21,2056.85,1983.54,1974.31,1950.76,698.59,491,462.64,1687.72233,18.678733,101.320749,101.320749,0.037279,0.240725,26.535646,0.507318,35.095253,0.39468
04.01.2016 13:36:38,,18.314141,85.593097,83.612815,41.36987,40.85403,12.884286,13.893355,69.821214,52.8915,46.841439,46.079532,40.71414,45.169488,80.500279,46.906174,0,12.036315,11.826902,13.394487,12.508707,10.961127,11.275126,0,28.160498,28.337783,28.413498,28.443819,28.531726,28.425878,28.368644,28.219177,28.400221,28.366805,22.241418,23.056618,22.174134,21.233908,20.087422,15.971605,33.843291,16.460391,16.846186,16.597103,16.194534,16.046706,16.223915,16.24187,16.255654,16.884069,16.358295,33.766847,32.993743,32.288819,33.762024,33.049504,32.424186,33.843291,33.625913,33.07238,33.202967,0,0,0,0,0,0,0,44.95978,40.390848,43.791793,43.684224,43.13561,39.418977,42.804203,40.000269,42.162429,42.260904,0,0,0,0,0,16.142369,15.699892,15.338555,16.011767,16.322646,15.861737,14.862879,15.248157,14.994347,14.876862,15.028845,14.827831,13.696215,13.77202,13.913437,12.29984,12.795705,12.965996,14.703283,1.064119,7.678618,0,0,0,0,0,0,11.505172,0,120.801798,15.050819,0.779575,1.039986,0,0,119.8,207.4,88.95,18.275,7.808,7.515,59.99,0.88,5.8455,18.65,18.5,17.625,8.047,0,0,0,0,0,456.62,2051.55,1976.6,1967.33,1944.83,699.19,491.18,462.35,1697.18549,18.675188,101.320749,101.320749,0.041839,0.243445,26.599277,0.504905,35.098957,0.394606
04.01.2016 13:36:42,,18.212026,85.522086,83.560389,41.075013,40.950231,12.906512,13.790258,69.846715,52.904842,46.852095,46.085385,40.725811,45.161966,80.512766,46.915079,0,12.037278,11.821127,13.379628,12.518588,10.962638,11.262789,0,28.178854,28.369234,28.373002,28.466117,28.516529,28.42898,28.382691,28.230893,28.424315,28.374513,22.233546,23.048752,22.154537,21.224404,20.072306,15.969494,33.854283,16.46082,16.862565,16.608047,16.149618,16.060195,16.159775,16.234681,16.25572,16.900448,16.348928,33.803559,32.777561,32.211122,33.993404,33.277624,32.290168,33.854283,33.717467,33.162188,33.231931,0,0,0,0,0,0,0,44.881902,40.321759,43.456856,43.702682,43.141664,39.333654,42.740563,40.014158,42.116501,42.189971,0,0,0,0,0,16.01622,15.727935,15.337021,16.024565,16.327279,15.837162,14.83247,15.236638,14.949415,14.881864,15.009335,14.840824,13.750306,13.766848,13.912446,12.286833,12.784087,12.961111,14.693464,1.025476,7.668385,0,0,0,0,0,0,11.501681,0,120.628312,15.028789,0.776966,1.038815,0,0,119.9,207.4,88.97,18.25,7.799,7.509,59.99,0.88,5.8385,18.65,18.5,17.625,8.051,0,0,0,0,0,456.85,2051.82,1979.09,1971.97,1950.66,700.55,491.45,462.59,1688.362554,18.674073,101.320749,101.320749,0.039037,0.240923,26.654597,0.506099,35.098121,0.395815
04.01.2016 13:36:46,,18.190758,85.539482,83.567613,41.319689,41.103398,12.932865,13.824756,69.852857,52.913773,46.869441,46.093777,40.78609,45.17169,80.530515,46.915585,0,12.040691,11.846212,13.364306,12.522363,10.963685,11.267115,0,28.248073,28.335457,28.339045,28.443286,28.556847,28.476118,28.437545,28.329536,28.521506,28.409713,22.242119,23.062365,22.142725,21.210778,20.078726,15.976845,33.923854,16.425193,16.818432,16.552843,16.152071,16.058113,16.199954,16.231875,16.252369,16.907612,16.336356,33.792761,33.096701,32.229819,33.806157,33.275756,32.902962,33.923854,33.855452,33.376709,33.362241,0,0,0,0,0,0,0,45.017783,40.314379,43.685042,43.694435,43.131995,39.453402,42.846518,40.057781,42.174957,42.264032,0,0,0,0,0,16.185892,15.773553,15.36995,16.056747,16.349115,15.890395,14.846165,15.243611,14.968193,14.855063,15.015039,14.905546,13.689845,13.828364,13.921245,12.362451,12.79618,12.961195,14.723253,1.015049,7.674907,0,0,0,0,0,0,11.498272,0,120.766032,15.038853,0.778186,1.037946,0,0,119.8,207.4,89,18.275,7.806,7.519,59.98,0.88,5.8465,18.675,18.525,17.65,8.06,0,0,0,0,0,457.01,2052.64,1977.12,1968.73,1947.08,699.12,491.47,462.9,1692.85187,18.655651,101.320749,101.320749,0.036846,0.242212,26.598096,0.50378,35.041063,0.395817
04.01.2016 13:36:50,,18.104382,85.409316,83.455431,41.250626,41.119473,12.909794,13.856994,69.852579,52.914135,46.860622,46.086258,40.80461,45.158672,80.51338,46.902174,0,12.053227,11.860935,13.35173,12.533255,10.974047,11.273282,0,28.200673,28.272449,28.322511,28.4429,28.562919,28.445412,28.423524,28.284472,28.502462,28.384147,22.25033,23.072013,22.146428,21.209789,20.072134,15.976577,33.952608,16.459196,16.795143,16.558559,16.139107,16.089226,16.178103,16.255728,16.267517,16.924925,16.342822,33.655583,32.898674,32.159714,33.816696,33.572339,32.338908,33.952608,33.75454,32.748701,33.210862,0,0,0,0,0,0,0,44.920543,40.552409,43.535241,43.720446,43.148444,39.466163,42.709391,40.148196,42.071297,42.252459,0,0,0,0,0,16.165335,15.759157,15.392758,16.076638,16.366825,15.900493,14.848282,15.239919,14.973396,14.862084,15.018971,14.800702,13.696327,13.795219,13.949537,12.241336,12.753198,12.955333,14.710862,1.074767,7.676188,0,0,0,0,0,0,11.497763,0,120.516753,15.000924,0.77719,1.044263,0,0,120,207.7,89.02,18.25,7.81,7.524,60.02,0.88,5.849,18.65,18.5,17.625,8.06,0,0,0,0,0,457.18,2052.77,1977.47,1967.84,1944.9,699.16,491.47,462.98,1686.502071,18.667277,101.320749,101.320749,0.03618,0.240402,26.597211,0.504924,35.038195,0.395799
04.01.2016 13:36:54,,18.042661,85.345274,83.40673,41.061736,41.10996,12.872718,13.79564,69.848388,52.914134,46.870681,46.100713,40.826521,45.166351,80.50248,46.908296,0,12.052849,11.858372,13.335896,12.531421,10.970935,11.278918,0,28.177332,28.26472,28.402878,28.466389,28.535817,28.39319,28.347976,28.2265,28.485227,28.36667,22.250049,23.068668,22.144162,21.201564,20.054683,15.981556,33.735581,16.455287,16.830027,16.523102,16.164761,16.080055,16.192512,16.23731,16.258348,16.905612,16.342675,33.520327,32.531459,32.150924,33.650556,32.902401,32.187409,33.735581,33.488527,32.732944,32.988903,0,0,0,0,0,0,0,44.864675,40.599747,43.599485,43.628196,43.180085,39.52972,42.758246,40.172447,42.097464,42.270007,0,0,0,0,0,15.992609,15.783066,15.395257,16.074964,16.399425,15.896823,14.843156,15.254218,14.98207,14.858228,15.010759,14.807743,13.7201,13.777181,13.935864,12.303915,12.770388,12.927402,14.707398,0.977123,7.66181,0,0,0,0,0,0,11.496272,0,120.434502,14.99022,0.776699,1.04022,0,0,120.1,207.7,89.05,18.2,7.785,7.488,60.03,0.88,5.8255,18.575,18.425,17.55,8.022,0,0,0,0,0,456.98,2041.79,1965.51,1955.83,1933.88,696.86,491.34,462.88,1684.74723,18.651812,101.320749,101.320749,0.036268,0.239911,26.538809,0.506117,35.098613,0.396984
04.01.2016 13:36:58,,17.98785,85.164496,83.293929,40.851044,41.136682,12.829023,13.83353,69.840176,52.930087,46.886165,46.109431,40.852593,45.165869,80.481053,46.914595,0,12.061561,11.858891,13.321501,12.539765,10.98002,11.283809,0,28.221448,28.300041,28.445371,28.456136,28.544401,28.387242,28.377732,28.247108,28.49112,28.385622,22.243733,23.083445,22.136763,21.201019,20.055583,15.985725,33.742535,16.46562,16.81516,16.55229,16.151881,16.111795,16.195048,16.266687,16.258163,16.925546,16.352081,33.108281,32.439007,32.192763,33.65894,32.794605,32.358183,33.742535,33.471365,32.666788,32.936941,0,0,0,0,0,0,0,44.75977,40.6137,43.363841,43.580795,43.08462,39.580308,42.710459,40.160816,42.01789,42.208022,0,0,0,0,0,15.983857,15.853236,15.421349,16.118815,16.427487,15.91111,14.850738,15.259074,15.109484,14.889418,15.031594,14.837118,13.75514,13.855662,13.949087,12.241613,12.804149,12.956246,14.736399,1.066421,7.638422,0,0,0,0,0,0,11.490371,0,119.995674,14.985647,0.773581,1.037295,0,0,120.1,207.8,89.08,18.15,7.76,7.469,59.99,0.88,5.81,18.55,18.4,17.525,8.014,0,0,0,0,0,456.68,2038.25,1962.55,1952.66,1930.59,696.19,490.85,462.79,1691.171104,18.646239,101.320749,101.320749,0.039271,0.24175,26.599998,0.50844,35.038965,0.396968
04.01.2016 13:37:02,,18.011973,85.132249,83.197513,40.60044,41.108578,12.826899,13.827898,69.810624,52.926185,46.88353,46.087079,40.865418,45.171124,80.441763,46.891402,0,12.058888,11.852393,13.296826,12.539096,10.963492,11.263824,0,28.207509,28.269057,28.45404,28.485257,28.499968,28.341008,28.27121,28.21038,28.482207,28.357848,22.245629,23.07831,22.139562,21.195334,20.057664,15.984548,33.297743,16.508868,16.864738,16.552565,16.145807,16.067992,16.188067,16.245561,16.25209,16.931802,16.353211,33.123336,32.433866,32.26327,33.133165,32.718139,32.465693,33.297743,33.044703,32.617846,32.78864,0,0,0,0,0,0,0,44.722025,40.566776,43.306734,43.411321,42.928736,39.52339,42.581136,40.079577,41.970839,42.12117,0,0,0,0,0,15.903408,15.800356,15.453754,16.166072,16.427585,15.846803,14.830679,15.217239,14.930374,14.91167,15.026246,14.823778,13.761601,13.820861,13.958273,12.224235,12.782651,12.95731,14.713494,1.062785,7.635747,0,0,0,0,0,0,11.491109,0,120.016918,14.979123,0.775451,1.045253,0,0,119.9,207.5,89.1,18.15,7.756,7.461,60,0.88,5.80775,18.55,18.4,17.525,8.006,0,0,0,0,0,455.67,2037.96,1963.2,1954.92,1933.86,696.22,490.28,461.71,1692.6127,18.657122,101.320749,101.320749,0.038944,0.242141,26.602194,0.508467,34.983104,0.396992
04.01.2016 13:37:06,,17.989372,85.100952,83.152398,40.599468,41.041242,12.793951,13.854736,69.770104,52.912699,46.875571,46.075384,40.85493,45.157215,80.393967,46.891536,0,12.046997,11.837404,13.278038,12.532487,10.943569,11.245,0,28.274564,28.379349,28.47641,28.483407,28.523234,28.428329,28.366251,28.285689,28.523593,28.415647,22.235899,23.072733,22.144984,21.20383,20.061108,15.993629,33.583589,16.472614,16.859129,16.580315,16.173568,16.053854,16.200411,16.250649,16.268604,16.904987,16.357393,33.59395,33.011628,32.257715,33.654507,33.252882,32.365369,33.583589,33.157279,32.450484,33.036378,0,0,0,0,0,0,0,44.710285,40.435613,43.467812,43.528076,42.926909,39.463953,42.610881,39.965605,41.963333,42.119163,0,0,0,0,0,15.910845,15.791828,15.457746,16.146301,16.459861,15.885809,14.805617,15.229764,14.938544,14.952526,15.074178,14.874443,13.796139,13.879571,13.944641,12.283216,12.757487,12.916505,14.728057,0.997082,7.64298,0,0,0,0,0,0,11.488142,0,120.330778,14.941374,0.774979,1.043251,0,0,119.9,207.5,89.13,18.225,7.789,7.501,60.01,0.88,5.8335,18.625,18.5,17.6,8.049,0,0,0,0,0,455.88,2049.7,1975.24,1966.26,1943.39,698.41,489.97,461.87,1685.653418,18.65593,101.320749,101.320749,0.037736,0.240154,26.536105,0.507293,34.980776,0.398128
